OrthologID,Log2 Fold Change,Post-p (Low N /Replete > 2),Post-p (Replete /Low N > 2)
OG_1150,-0.107166702,0,0
OG_11500,0.002197401,0,0
OG_11501,-0.112759251,0,0
OG_11504,-0.080206905,0,0
OG_11507,0.043664001,0,0
OG_11508,0.085388157,0,0
OG_11512,-0.070710455,0,0
OG_11516,-0.038871429,0,0
OG_11517,0.029875168,0,0
OG_11519,0.040176094,0,0
OG_1152,-0.094877434,0,0
OG_11520,-0.041751254,0,0
OG_11521,0.047303996,0,0
OG_11522,0.149921469,0,0
OG_11523,0.127861346,0,0
OG_11524,-0.091212463,0,0
OG_11525,-0.010141754,0,0
OG_11526,0.016838795,0,0
OG_11527,-0.183282578,0,0
OG_11529,0.022123152,0,0
OG_1153,0.096707517,0,0
OG_11531,0.415370026,9.86E-07,0
OG_11532,0.032006931,0,0
OG_11533,0.013679497,0,0
OG_11534,0.021507838,0,0
OG_11535,-0.054448008,0,0
OG_11537,-0.109146745,0,0
OG_1154,-0.050377396,0,0
OG_11540,0.013817956,0,0
OG_11542,-0.025609646,0,0
OG_11543,0.233833338,0,0
OG_11545,-0.039183626,0,0
OG_11546,0.063248197,0,0
OG_11548,-0.153665008,0,0
OG_1155,-0.145590358,0,0
OG_11550,-0.079139375,0,0
OG_11553,0.010648978,0,0
OG_1156,0.001045699,0,0
OG_11560,0.239659926,0,0
OG_11562,-0.078172587,0,0
OG_11564,-0.049312914,0,0
OG_11565,0.024888426,0,0
OG_11566,-0.130932452,0,0
OG_11567,0.141768239,0,0
OG_11568,0.117366662,0,0
OG_1157,0.125978123,0,0
OG_11571,-0.058643145,0,0
OG_11572,-0.032412348,0,0
OG_11574,-0.111632651,0,0
OG_11575,-0.305809226,0,0
OG_11576,-0.341369949,0,0
OG_11577,0.064910136,0,0
OG_11578,0.024076213,0,0
OG_11579,-0.298676037,0,0
OG_1158,-0.070684635,0,0
OG_11582,-0.255238046,0,0
OG_11583,-0.033235037,0,0
OG_11585,0.100806828,0,0
OG_11586,-0.019550107,0,0
OG_11587,0.092856323,0,0
OG_11589,-0.027333375,0,0
OG_1159,-0.079208783,0,0
OG_11590,0.014234563,0,0
OG_11591,0.055941041,0,0
OG_11593,-0.056293894,0,0
OG_11595,0.064715915,0,0
OG_11596,0.173216653,0,0
OG_11598,-0.063924831,0,0
OG_11599,-0.144637466,0,0
OG_116,-0.058793115,0,0
OG_1160,-0.015660091,0,0
OG_11600,0.209316252,0,0
OG_11601,0.053930986,0,0
OG_11604,0.000464368,0,0
OG_11605,0.162272446,0,0
OG_11606,-0.298424538,0,0
OG_11607,-0.031347432,0,0
OG_11614,-0.033601695,0,0
OG_11616,0.281425192,0,0
OG_11617,0.126335759,0,0
OG_11619,0.15032471,0,0
OG_1162,-0.147052654,0,0
OG_11620,0.026438327,0,0
OG_11621,-0.034818575,0,0
OG_11622,0.025470825,0,0
OG_11623,0.001161583,0,0
OG_11625,-0.066827802,0,0
OG_11628,0.142614021,0,0
OG_1163,-0.328787317,0,0
OG_11631,0.066433319,0,0
OG_11632,-0.009613048,0,0
OG_11636,-0.113283067,0,0
OG_11637,0.017999429,0,0
OG_11638,0.017729497,0,0
OG_11639,0.017462303,0,0
OG_1164,0.057263423,0,0
OG_11640,-0.166275,0,0
OG_11644,0.003627623,0,0
OG_11649,0.035172376,0,0
OG_1165,0.393127502,0,0
OG_11652,0.215919565,0,0
OG_11653,0.035450932,0,0
OG_11655,-0.214606014,0,0
OG_11657,-0.032348728,0,0
OG_11658,0.259466811,0,0
OG_1166,-0.15853035,0,0
OG_11661,-0.05345481,0,0
OG_11662,-0.078513807,0,0
OG_11668,-0.181778469,0,0
OG_1167,-0.131104904,0,0
OG_11671,0.129394943,0,0
OG_11674,0.218239627,0,0
OG_11679,-0.040337064,0,0
OG_11680,0.045901586,0,0
OG_11683,0.143392758,0,0
OG_11686,0.006589552,0,0
OG_11688,0.209965795,0,0
OG_1169,0.133055819,0,0
OG_11690,0.004060838,0,0
OG_11694,0.238589106,0,0
OG_11697,0.105481403,0,0
OG_117,-0.047940077,0,0
OG_11703,-0.042599956,0,0
OG_11704,0.007538279,0,0
OG_11705,-0.049333078,0,0
OG_11706,0.219941712,0,0
OG_11707,0.286883318,0,0
OG_11709,0.0872418,0,0
OG_1171,0.075244224,0,0
OG_11712,0.101335808,0,0
OG_11716,0.038676394,0,0
OG_1172,0.248180817,0,0
OG_11720,-0.229312017,0,0
OG_11724,-0.288906054,0,0
OG_11725,0.083541464,0,0
OG_11727,0.009629122,0,0
OG_11728,0.089256336,0,0
OG_11729,-0.175532905,0,0
OG_1173,0.259304432,0,0
OG_11731,0.104031096,0,0
OG_11736,-0.02303303,0,0
OG_1174,-0.151370847,0,0
OG_11740,-0.284117087,0,0
OG_11753,-0.098432038,0,0
OG_11754,0.065319251,0,0
OG_11755,0.075268195,0,0
OG_11756,-0.049495591,0,0
OG_11757,0.122714492,2.03E-11,0
OG_1176,-0.199285035,0,0
OG_11760,-0.0742848,0,0
OG_11761,-0.038445502,0,0
OG_11763,-0.12543102,0,0
OG_11764,0.02530821,0,0
OG_11766,-0.289802517,0,0
OG_11768,0.202053513,0,0
OG_1177,0.024158556,0,0
OG_11772,-0.08972808,0,0
OG_11779,0.022610269,0,0
OG_11782,0.16208994,0,0
OG_11783,-0.009161315,0,0
OG_11785,-0.023917186,0,0
OG_11786,0.104733769,0,0
OG_11788,-0.023804405,0,0
OG_1179,0.108636477,0,0
OG_11792,-0.033674165,0,0
OG_11793,0.037545479,0,0
OG_11794,-0.078652761,0,0
OG_11796,-0.102649185,0,0
OG_118,-0.075300884,0,0
OG_1180,-0.02606587,0,0
OG_11800,-0.086098294,0,0
OG_11801,-0.080273866,0,0
OG_11806,0.17748983,0,0
OG_11807,-0.105658544,0,0
OG_11808,0.080900864,0,0
OG_1181,-0.086653044,0,0
OG_11811,-0.071686828,0,0
OG_11813,-0.180050178,0,0
OG_11814,0.050783363,0,0
OG_11817,0.060009404,0,0
OG_1182,0.15088525,0,0
OG_11821,0.336662915,0,0
OG_11823,-0.004550814,0,0
OG_11826,0.012438712,0,0
OG_11827,0.179431569,0,0
OG_1183,0.022471912,0,0
OG_11830,-0.065112263,0,0
OG_11831,0.221414024,0,0
OG_11833,0.016874968,0,0
OG_11834,-0.233003727,0,0
OG_11836,0.059496439,0,0
OG_11837,0.230012382,0,0
OG_11841,0.071110415,0,0
OG_11843,0.077043231,0,0
OG_11844,-0.136581331,0,0
OG_11848,-0.089209811,0,0
OG_11849,0.001626348,0,0
OG_1185,0.053694862,0,0
OG_11850,0.116750232,0,0
OG_11852,-0.159893162,0,0
OG_11853,-0.04672917,0,0
OG_11855,0.039272099,0,0
OG_11856,-0.066067053,0,0
OG_11859,0.230833866,0,0
OG_1186,-0.151735152,0,0
OG_11860,0.111940308,0,0
OG_11865,0.03054124,0,0
OG_11866,0.003322952,0,0
OG_11867,-0.011181389,0,0
OG_11869,-0.138713484,0,0
OG_1187,-0.196592827,0,0
OG_11870,0.045958295,0,0
OG_11872,-0.463560019,0,0.000430318
OG_11873,-0.175612955,0,0
OG_11874,0.075928968,0,0
OG_11877,-0.005671775,0,0
OG_11878,0.126776626,0,0
OG_11879,-0.065882946,0,0
OG_1188,0.122662061,0,0
OG_11882,-0.116349795,0,0
OG_11883,0.165312389,0,0
OG_11884,0.049980124,0,0
OG_11885,0.179057996,0,0
OG_11886,0.165812315,0,0
OG_11887,-0.037988606,0,0
OG_11888,-0.053205389,0,0
OG_11889,0.178296918,0,0
OG_1189,-0.049304517,0,0
OG_11890,0.105262535,0,0
OG_11891,-0.021748769,0,0
OG_11892,0.134470295,0,0
OG_11896,-0.024725438,0,0
OG_11897,0.085271359,0,0
OG_11898,-0.304157077,0,0
OG_11899,0.187114449,0,0
OG_119,0.059602513,0,0
OG_1190,0.120796871,0,0
OG_11900,-0.102612462,0,0
OG_11901,0.094052476,0,0
OG_11902,-0.035876212,0,0
OG_11904,-0.031584105,0,0
OG_11907,0.205000673,0,0
OG_11908,0.073052356,0,0
OG_1191,0.398582712,0,0
OG_11910,0.291581545,0,0
OG_11911,0.058765641,0,0
OG_11912,-0.137466948,0,0
OG_11913,-0.047254794,0,0
OG_11914,0.11786589,0,0
OG_11915,-0.038541581,0,0
OG_11917,0.133380154,0,0
OG_11918,0.222091994,0,0
OG_1192,0.051177827,0,0
OG_11921,-0.031694855,0,0
OG_11922,-0.083873177,0,0
OG_11923,0.090756195,0,0
OG_11925,0.055688413,0,0
OG_11926,0.001497626,0,0
OG_11927,0.135638584,0,0
OG_11928,0.085276501,0,0
OG_1193,0.211131359,0,0
OG_11930,-0.032522763,0,0
OG_11931,-0.167324929,0,0
OG_11933,-0.106279688,0,0
OG_11934,0.079912701,0,0
OG_11937,0.063093705,0,0
OG_11938,0.034001402,0,0
OG_11939,-0.092262806,0,0
OG_11940,-0.041516985,0,0
OG_11942,0.137156912,0,0
OG_11946,0.19716922,0,0
OG_1195,-0.041471207,0,0
OG_11950,-0.208881029,0,0
OG_11951,0.137059479,0,0
OG_11952,0.100494731,0,0
OG_11953,-0.199083129,0,0
OG_11954,-0.05054283,0,0
OG_11956,0.001254588,0,0
OG_11957,0.083830489,0,0
OG_11958,0.110253194,0,0
OG_1196,-0.060429784,0,0
OG_11964,-0.026282539,0,0
OG_11965,0.256958368,0,0
OG_11968,0.149185363,0,0
OG_1197,0.025979903,0,0
OG_11970,0.132090359,0,0
OG_11971,-0.170017945,0,0
OG_11972,0.079727095,0,0
OG_11973,-0.296072528,0,0
OG_11974,-0.270044584,0,0
OG_11975,-0.073704775,0,0
OG_11978,0.038245765,0,0
OG_1198,-0.109141154,0,0
OG_11980,0.128738458,0,0
OG_11982,0.37256513,0,0
OG_11987,0.105330216,0,0
OG_1199,-0.000801659,0,0
OG_11991,0.105031542,0,0
OG_11993,0.090472237,0,0
OG_11996,0.088608166,0,0
OG_12,0.087204891,0,0
OG_120,-0.198797107,0,0
OG_1200,-0.218207332,0,0
OG_12003,-0.169950981,0,0
OG_1201,0.083807121,0,0
OG_12010,0.031626741,0,0
OG_12011,0.009062525,0,0
OG_12014,-0.121930841,0,0
OG_12017,-0.121358909,0,0
OG_12018,0.205199938,0,0
OG_12019,0.130369267,0,0
OG_1202,0.105725182,0,0
OG_12021,0.160650005,0,0
OG_12022,0.1108659,0,0
OG_12023,-0.085744136,0,0
OG_12024,-0.155013392,0,0
OG_12026,-0.184833324,0,0
OG_12027,-0.004412011,0,0
OG_1203,0.029714812,0,0
OG_12031,-0.174691833,0,0
OG_12032,0.025712419,0,0
OG_12034,0.040404148,0,0
OG_12037,-0.058862328,0,0
OG_12038,0.018604679,0,0
OG_12039,0.06290177,0,0
OG_1204,0.008196057,0,0
OG_12040,-0.113179403,0,0
OG_12041,0.136367861,0,0
OG_12042,-0.019305116,0,0
OG_12044,-0.018951056,0,0
OG_12045,0.164022935,0,0
OG_12048,-0.150715699,0,0
OG_12049,0.012845884,0,0
OG_1205,-0.013801107,0,0
OG_12050,-0.003924835,0,0
OG_12051,-0.214607327,0,0
OG_12052,0.149208311,0,0
OG_12055,-0.035784323,0,0
OG_12057,-0.045099604,0,0
OG_12059,0.241084731,0,0
OG_1206,-0.359422708,0,0
OG_12060,0.151067893,0,0
OG_12061,0.037085703,0,0
OG_12062,0.054695882,0,0
OG_12063,0.05580778,0,0
OG_12064,0.146891784,0,0
OG_12065,-0.0733821,0,0
OG_12066,0.134456947,0,0
OG_12068,0.05367987,0,0
OG_1207,0.025022696,0,0
OG_12071,0.050662074,0,0
OG_12072,-0.03880433,0,0
OG_12073,0.040978111,0,0
OG_12074,-0.004313347,0,0
OG_12076,0.209405057,0,0
OG_12077,-0.037748466,0,0
OG_1208,-0.100570431,0,0
OG_12082,-0.02425594,0,0
OG_12083,-0.107520461,0,0
OG_12084,-0.049312914,0,0
OG_12085,-0.064306389,0,0
OG_12088,-0.038541785,0,0
OG_1209,0.16073482,0,0
OG_12090,-0.153577085,0,0
OG_12091,0.137199933,0,0
OG_12093,-0.027289953,0,0
OG_12094,-0.037124573,0,0
OG_12095,0.060856979,0,0
OG_12096,0.143288941,0,0
OG_12097,0.077308688,0,0
OG_12098,0.256291792,0,0
OG_121,-0.043039356,0,0
OG_1210,0.17716377,0,0
OG_12101,-0.011129531,0,0
OG_12102,0.105880883,0,0
OG_12103,-0.029203333,0,0
OG_12104,0.197140492,0,0
OG_12105,0.112019466,0,0
OG_12107,-0.120375238,0,0
OG_12109,0.130197214,0,0
OG_1211,-0.233422573,0,0
OG_12111,-0.026850655,0,0
OG_12112,0.050503258,0,0
OG_12113,0.012962783,0,0
OG_12114,-0.231977616,0,0
OG_12120,0.06612069,0,0
OG_12121,0.048888672,0,0
OG_12123,0.348764622,0,0
OG_12129,-0.038315469,0,0
OG_12131,0.221243656,0,0
OG_12132,0.037985287,0,0
OG_12135,0.114250966,0,0
OG_12136,0.01530722,0,0
OG_12137,-0.078477735,0,0
OG_12139,-0.0182572,0,0
OG_12140,0.0056604,0,0
OG_12143,-0.037551428,0,0
OG_12145,-0.07138757,0,0
OG_12147,-0.1523609,0,0
OG_1215,-0.029610154,0,0
OG_12151,0.274680451,0,0
OG_12153,0.307270449,0,0
OG_12155,0.051665769,0,0
OG_12159,0.113941602,0,0
OG_12161,-0.054361902,0,0
OG_12162,0.005289632,0,0
OG_12166,0.016619899,0,0
OG_12167,0.13099331,0,0
OG_12168,-0.332952223,0,0
OG_1217,-0.264275289,0,0
OG_12170,-0.217403678,0,0
OG_12173,-0.0151487,0,0
OG_12174,0.014555968,0,0
OG_12175,-0.019338535,0,0
OG_12176,0.058278703,0,0
OG_12177,0.038329443,0,0
OG_12178,-0.059046171,0,0
OG_12184,0.079915969,0,0
OG_12189,0.094052476,0,0
OG_1219,-0.122245344,0,0
OG_12191,-0.257510907,0,0
OG_12193,-0.246566134,0,0
OG_12198,-0.089483476,0,0
OG_122,-0.03357301,0,0
OG_1220,-0.184484445,0,0
OG_12201,-0.356943452,0,0
OG_12205,0.057750833,0,0
OG_12206,-0.080237751,0,0
OG_12207,-0.135982119,0,0
OG_1221,0.052357059,0,0
OG_12212,-0.304067643,0,0
OG_12216,-0.166241936,0,0
OG_12218,-0.177486968,0,0
OG_1222,-0.277250308,0,0
OG_12220,0.060042845,0,0
OG_12221,-0.037624386,0,0
OG_12223,-0.050192674,0,0
OG_12224,0.017982318,0,0
OG_12225,-0.231491286,0,0
OG_12226,0.081251688,0,0
OG_12228,0.085071542,0,0
OG_12229,0.112600489,0,0
OG_1223,-0.03002767,0,0
OG_12231,-0.132594865,0,0
OG_12232,0.058102886,0,0
OG_12234,-0.264780744,0,0
OG_12235,0.102405665,0,0
OG_12237,0.041150823,0,0
OG_12239,-0.020333243,0,0
OG_1224,0.060070475,0,0
OG_12240,0.281468879,0,0
OG_12242,-0.02108544,0,0
OG_12244,0.046945076,0,0
OG_12248,0.403466206,3.02E-06,0
OG_12250,0.062848127,0,0
OG_12251,-0.150980734,0,0
OG_12253,-0.059973521,0,0
OG_12256,0.043402161,0,0
OG_12257,0.210491041,0,0
OG_12258,-0.055789829,0,0
OG_12260,-0.063251417,0,0
OG_12261,0.113917379,0,0
OG_12264,-0.365215464,0,0
OG_12265,0.119044935,0,0
OG_12266,0.029387557,0,0
OG_12267,-0.048049467,0,0
OG_12268,-0.03026454,0,0
OG_12269,0.133081132,0,0
OG_1227,-0.001775307,0,0
OG_12271,0.092653388,0,0
OG_12275,0.164380243,0,0
OG_12276,-0.094564112,0,0
OG_12279,0.052092307,0,0
OG_1228,-0.17258593,0,0
OG_12280,0.034663326,0,0
OG_12283,0.117159372,0,0
OG_12284,0.007781953,0,0
OG_12285,0.072665689,0,0
OG_12286,0.031691469,0,0
OG_12287,0.239132611,0,0
OG_12288,-0.072353284,0,0
OG_12289,0.010492062,0,0
OG_1229,-0.070304615,0,0
OG_12291,-0.099833719,0,0
OG_12292,-0.065835373,0,0
OG_12293,-0.001804625,0,0
OG_12294,-0.05237275,0,0
OG_12296,0.08871702,0,0
OG_123,-0.088182788,0,0
OG_12301,0.007383692,0,0
OG_12302,0.009092922,0,0
OG_12303,-0.027289953,0,0
OG_12304,0.013254658,0,0
OG_12305,-0.069001281,0,0
OG_12306,0.100060888,0,0
OG_12307,0.103585792,0,0
OG_12308,-0.041176904,0,0
OG_12309,0.070044872,0,0
OG_1231,-0.03908359,0,0
OG_12310,-0.137508483,0,0
OG_12312,-0.034624607,0,0
OG_12313,0.03705902,0,0
OG_12314,0.174305939,0,0
OG_12317,-0.003575986,0,0
OG_12319,0.13666978,0,0
OG_1232,0.103171925,0,0
OG_12323,0.152841679,0,0
OG_12324,-0.045405778,0,0
OG_12326,-0.077218227,0,0
OG_12327,0.051229227,0,0
OG_12328,-0.093093034,0,0
OG_12329,0.025869486,0,0
OG_1233,-0.081639859,0,0
OG_12330,0.003817715,0,0
OG_12331,0.049469217,0,0
OG_12332,-0.160639985,0,0
OG_12333,0.111939874,0,0
OG_12337,0.097098775,0,0
OG_12338,-0.085790718,0,0
OG_1234,-0.085660586,0,0
OG_12341,0.132427247,0,0
OG_12344,-0.06017462,0,0
OG_12347,0.084542609,0,0
OG_12348,-0.829582459,0,0.999993953
OG_12349,0.126696745,0,0
OG_12352,0.265519729,0,0
OG_12353,0.073983603,0,0
OG_12356,-0.06645693,0,0
OG_1236,-0.105766013,0,0
OG_12362,0.097731754,0,0
OG_12363,-0.293403818,0,0
OG_12365,0.170740259,0,0
OG_12366,-0.016046726,0,0
OG_12367,-0.084607547,0,0
OG_1237,-0.037403223,0,0
OG_12370,-0.144475671,0,0
OG_12372,-0.114997579,0,0
OG_12373,0.031541102,0,0
OG_12375,-0.023241597,0,0
OG_12379,-0.390077357,0,0
OG_1238,-0.029992615,0,0
OG_12380,-0.059549614,0,0
OG_12381,-0.013493875,0,0
OG_12385,-0.162290454,0,0
OG_12387,0.092231462,0,0
OG_1239,-0.104151994,0,0
OG_12391,0.119263802,0,0
OG_12392,0.056887036,0,0
OG_12393,-0.002141163,0,0
OG_12394,-0.027117461,0,0
OG_12395,0.206167568,0,0
OG_12396,0.115631228,0,0
OG_12398,-0.057063837,0,0
OG_12399,0.028762518,0,0
OG_124,-0.020581903,0,0
OG_1240,-0.350500774,0,0
OG_12401,-0.003872151,0,0
OG_12404,0.06804507,0,0
OG_12405,-0.007807583,0,0
OG_12407,0.118242857,0,0
OG_12408,0.01973096,0,0
OG_1241,-0.034014064,0,0
OG_12410,-0.024068911,0,0
OG_12411,-0.066122728,0,0
OG_12412,0.177570662,0,0
OG_12413,-0.273394007,0,0
OG_12418,0.127731794,0,0
OG_12419,-0.022516829,0,0
OG_12425,-0.050492676,0,0
OG_12426,0.05179267,0,0
OG_12429,-0.036795104,0,0
OG_1243,0.027159192,0,0
OG_12431,-0.002084029,0,0
OG_12432,-0.223247079,0,0
OG_12433,0.103866153,0,0
OG_12434,0.056608095,0,0
OG_12435,-0.00629315,0,0
OG_12436,0.063866762,0,0
OG_12437,0.399559246,0,0
OG_12438,-0.185506737,0,0
OG_12439,-0.255187996,0,0
OG_1244,0.278529286,0,0
OG_12440,-0.004299569,0,0
OG_12441,-0.06603719,0,0
OG_12443,-0.055673192,0,0
OG_12446,0.039473559,0,0
OG_12447,-0.00879154,0,0
OG_12448,-0.198109433,0,0
OG_12449,0.041250045,0,0
OG_1245,-0.106828781,0,0
OG_12450,0.222170115,0,0
OG_12451,0.138700629,0,0
OG_12452,-0.107544365,0,0
OG_12454,0.089579988,0,0
OG_12455,0.073206425,0,0
OG_12459,-0.071688457,0,0
OG_1246,0.05192324,0,0
OG_12463,0.207592569,0,0
OG_12465,-0.122123938,0,0
OG_12467,0.038693633,0,0
OG_12469,0.104940446,0,0
OG_12471,0.05423362,0,0
OG_12472,0.124083005,0,0
OG_12474,-0.014139168,0,0
OG_12475,-0.011422859,0,0
OG_12476,-0.147144236,0,0
OG_12479,-0.108034083,0,0
OG_1248,0.098402834,0,0
OG_12480,0.00102845,0,0
OG_12481,0.13871239,0,0
OG_12482,0.175001399,0,0
OG_12487,-0.004994463,0,0
OG_12488,0.137357123,0,0
OG_12489,0.175098487,0,0
OG_1249,-0.090017791,0,0
OG_12491,0.283632892,0,0
OG_12493,0.012063289,0,0
OG_12495,0.08357451,0,0
OG_12496,-0.05445829,0,0
OG_12498,0.022292452,0,0
OG_125,-0.042189278,0,0
OG_1250,-0.153194163,0,0
OG_12500,-0.022511961,0,0
OG_12501,0.159281253,0,0
OG_12502,0.117375887,0,0
OG_12503,-0.035030718,0,0
OG_12507,-0.174562057,0,0
OG_12508,-0.16603213,0,0
OG_12509,-0.088296993,0,0
OG_1251,-0.234340187,0,0
OG_12510,0.196287327,0,0
OG_12514,0.235827639,0,0
OG_12516,0.073721027,0,0
OG_12517,0.103048998,0,0
OG_12518,0.163998005,0,0
OG_12519,0.172968206,0,0
OG_1252,-0.071149133,0,0
OG_12520,-0.000458336,0,0
OG_12522,-0.162846716,0,0
OG_12525,0.211901497,0,0
OG_12526,0.066474287,0,0
OG_12528,0.014822431,0,0
OG_12529,-0.056283824,0,0
OG_12530,-0.01515257,0,0
OG_12532,-0.043233221,0,0
OG_12535,0.023862595,0,0
OG_12536,-0.125093251,0,0
OG_12538,-0.117488469,0,0
OG_12539,-0.024967576,0,0
OG_1254,-0.14633337,0,0
OG_12542,0.075481504,0,0
OG_12543,0.084501924,0,0
OG_12544,-0.057989668,0,0
OG_12545,0.074236098,0,0
OG_12546,0.015376404,0,0
OG_12547,-0.04197721,0,0
OG_12548,-0.0024276,0,0
OG_1255,0.282943352,0,0
OG_12551,0.032336243,0,0
OG_12556,0.004073287,0,0
OG_12557,-0.009019311,0,0
OG_12558,-0.160602665,0,0
OG_12559,0.031844273,0,0
OG_1256,-0.222616847,0,0
OG_12560,0.063471177,0,0
OG_12561,-0.128071681,0,0
OG_12562,-0.094120966,0,0
OG_12563,-0.089459243,0,0
OG_12564,-0.012090859,0,0
OG_12566,0.049650014,0,0
OG_12568,0.170392285,0,0
OG_12569,0.003627623,0,0
OG_12572,-0.021229713,0,0
OG_12573,-0.219983659,0,0
OG_12574,0.018712254,0,0
OG_12576,0.112451465,0,0
OG_12578,-0.00882726,0,0
OG_1258,0.240362651,0,0
OG_12580,-0.031082903,0,0
OG_12582,0.018962292,0,0
OG_12583,0.061474648,0,0
OG_12584,0.096523266,0,0
OG_12586,-0.110894176,0,0
OG_12589,-0.049306674,0,0
OG_1259,0.016032277,0,0
OG_12590,-0.058784458,0,0
OG_12592,0.172005369,0,0
OG_12593,0.039902775,0,0
OG_12595,0.04047916,0,0
OG_12596,0.095744607,0,0
OG_12597,-0.026282539,0,0
OG_12598,0.085459948,0,0
OG_12599,0.010143897,0,0
OG_126,0.122124079,0,0
OG_1260,0.024211442,0,0
OG_12600,-0.17867732,0,0
OG_12601,0.054858851,0,0
OG_12602,-0.06150992,0,0
OG_12603,0.088035627,0,0
OG_12604,0.076637461,0,0
OG_12606,0.027203388,0,0
OG_12607,-0.064317148,0,0
OG_12608,0.147805111,0,0
OG_12609,-0.247485605,0,0
OG_12614,-0.014183481,0,0
OG_12615,-0.034916086,0,0
OG_12616,-0.049984551,0,0
OG_12618,0.042126101,0,0
OG_12619,0.215498523,0,0
OG_1262,-0.184477122,0,0
OG_12620,-0.013747787,0,0
OG_12621,-0.133413914,0,0
OG_12622,-0.19075764,0,0
OG_12623,0.000884026,0,0
OG_12625,-0.030487347,0,0
OG_12626,-0.027070308,0,0
OG_12627,0.017384282,0,0
OG_12628,-0.069023677,0,0
OG_12629,-0.134435901,0,0
OG_1263,0.174048242,0,0
OG_12630,0.002694314,0,0
OG_12631,-0.197846925,0,0
OG_12633,0.153799895,0,0
OG_12635,-0.049103953,0,0
OG_12636,-0.037380319,0,0
OG_12639,-0.080101421,0,0
OG_1264,-0.180676272,0,0
OG_12640,-0.081247466,0,0
OG_12641,-0.016580857,0,0
OG_12642,-0.138174568,0,0
OG_12644,-0.227339293,0,0
OG_12645,-0.078342084,0,0
OG_12647,-0.153110236,0,0
OG_12648,0.029741159,0,0
OG_12649,0.091701871,0,0
OG_1265,-0.058776629,0,0
OG_12650,0.09173695,0,0
OG_12653,-0.041577211,0,0
OG_12654,0.233092915,0,0
OG_12656,0.039327299,0,0
OG_12657,0.037976317,0,0
OG_12658,0.099622309,0,0
OG_12659,0.051402402,0,0
OG_1266,-0.282407362,0,0
OG_12662,-0.369368384,0,0
OG_12663,-0.088358169,0,0
OG_12664,0.066367325,0,0
OG_12665,0.127137956,0,0
OG_12669,0.005753038,0,0
OG_1267,-0.189811933,0,0
OG_12670,-0.190609773,0,0
OG_12671,0.021365859,0,0
OG_12672,0.302557303,0,0
OG_12675,-0.116875568,0,0
OG_12677,-0.044393571,0,0
OG_12678,0.021486191,0,0
OG_1268,-0.008367062,0,0
OG_12681,0.047334481,0,0
OG_12682,0.099762426,0,0
OG_12684,-0.124897218,0,0
OG_12689,-0.184135424,0,0
OG_1269,0.052696415,0,0
OG_12690,0.113519408,0,0
OG_12692,0.085390825,0,0
OG_12693,-0.024858829,0,0
OG_12696,0.123083159,0,0
OG_127,-0.124579127,0,0
OG_1270,-0.146848318,0,0
OG_12700,0.146594386,0,0
OG_12703,-0.063924831,0,0
OG_12704,0.007753561,0,0
OG_12705,0.130145025,0,0
OG_1271,-0.126331336,0,0
OG_12711,0.012061433,0,0
OG_12717,0.119045612,0,0
OG_12719,-0.124456971,0,0
OG_12726,-0.045694465,0,0
OG_12727,-0.225030848,0,0
OG_12728,0.002557654,0,0
OG_1273,-0.014197934,0,0
OG_12731,0.004312896,0,0
OG_12732,-0.333008686,0,0
OG_12733,-0.097470079,0,0
OG_12736,-0.008908373,0,0
OG_12737,0.08875927,0,0
OG_12738,-0.072722728,0,0
OG_1274,0.063800736,0,0
OG_12740,0.293783134,0,0
OG_12742,-0.08690812,0,0
OG_12747,0.006543744,0,0
OG_12749,0.047026156,0,0
OG_1275,-0.109594428,0,0
OG_12751,0.037908307,0,0
OG_12752,-0.079139375,0,0
OG_12753,0.112211219,0,0
OG_12755,-0.246810538,0,0
OG_12757,0.018371685,0,0
OG_12758,0.051306696,0,0
OG_1276,-0.087684985,0,0
OG_12760,0.035898114,0,0
OG_12762,0.00316269,0,0
OG_12763,0.043950133,0,0
OG_12765,-0.04099471,0,0
OG_12766,0.113579187,0,0
OG_12767,-0.002141163,0,0
OG_12769,-0.071889587,0,0
OG_1277,0.026636323,0,0
OG_12772,-0.069952092,0,0
OG_12775,0.045013051,0,0
OG_12779,-0.197617626,0,0
OG_1278,0.04264688,0,0
OG_12780,0.024195546,0,0
OG_12781,0.056059359,0,0
OG_12782,0.080720079,0,0
OG_12784,0.00720851,0,0
OG_12785,0.010977191,0,0
OG_12786,0.082529264,0,0
OG_12789,0.211791502,0,0
OG_1279,0.072454979,0,0
OG_12793,0.198013239,0,0
OG_12795,0.006820182,0,0
OG_12796,0.023264232,0,0
OG_12798,0.234967756,0,0
OG_12799,0.19601016,0,0
OG_12802,0.065364676,0,0
OG_12803,0.19363135,0,0
OG_12804,0.091845944,0,0
OG_12806,0.334362038,0,0
OG_12807,-0.220048494,0,0
OG_12809,0.125683275,0,0
OG_1281,0.053787373,0,0
OG_12810,0.034467111,0,0
OG_12811,-0.190771972,0,0
OG_12812,-0.097530195,0,0
OG_12813,0.190172642,0,0
OG_12819,0.020601992,0,0
OG_1282,0.080321617,0,0
OG_12820,-0.125907114,0,0
OG_12823,-0.095460798,0,0
OG_12824,-0.31615096,0,0
OG_12827,0.08515389,0,0
OG_12828,0.010149481,0,0
OG_12832,-0.064105325,0,0
OG_12833,-0.098069377,0,0
OG_12834,0.009632826,0,0
OG_12835,0.073442163,0,0
