OrthologID,Log2 Fold Change,Post-p (Low P/ Replete > 2),Post-p (Replete /Low P > 2)
OG_90802,0.28013585,0.000281016,0
OG_90803,0.00904074,0,0
OG_90804,0.044361222,0,0
OG_90805,0.250541085,1.36E-06,0
OG_90806,-0.113225363,0,0
OG_90807,0.024376542,0,0
OG_90808,-0.119827478,0,0
OG_90809,0.283023736,0,0
OG_90810,-0.000463975,0,0
OG_90811,-0.053623237,0,0
OG_90812,0.045350795,0,0
OG_90813,0.046717371,0,0
OG_90814,0.528049861,0.003212317,0
OG_90815,0.051738664,0,0
OG_90816,0.068721059,0,0
OG_90817,0.060621357,0,0
OG_90818,-0.033044452,0,0
OG_90819,0.197213761,5.86E-05,1.43E-12
OG_90820,0.106867854,0,0
OG_90821,0.32093763,0.000685052,0
OG_90822,0.255938676,3.17E-06,0
OG_90823,0.617210101,0.237827518,0
OG_90824,0.068662189,0,0
OG_90825,0.226098999,0,0
OG_90826,0.267904252,2.07E-05,0
OG_90827,-0.142463067,0,0
OG_90828,0.025907596,0,0
OG_90829,0.132786272,2.52E-07,0
OG_9083,0.197432432,0,0
OG_90830,0.063456496,0,0
OG_90831,0.044207612,0,0
OG_90832,0.127272233,8.25E-06,0
OG_90833,0.103720696,0,0
OG_90834,0.070561302,0,0
OG_90835,0.132786272,2.52E-07,0
OG_90836,0.074359941,0,0
OG_90837,0.174238522,1.05E-05,0
OG_90838,0.277371913,1.34E-05,0
OG_90839,0.00487958,0,0
OG_90840,0.131078315,1.95E-05,0
OG_90841,0.131314542,1.11E-07,0
OG_90842,0.181558071,1.65E-05,0
OG_90843,0.151688039,0,0
OG_90844,-0.040942483,0,0
OG_90845,0.092933361,0,0
OG_90846,0.186916308,0,0
OG_90847,0.039857019,0,0
OG_90848,0.419644373,0.003374329,0
OG_90849,-0.047515667,0,0
OG_9085,0.014905236,0,0
OG_90850,0.34273404,1.83E-06,0
OG_90851,0.11231612,0,0
OG_90852,0.448370674,0.004500619,0
OG_90853,0.251445358,0.000355295,1.01E-13
OG_90854,0.146177309,0,0
OG_90855,0.229571345,3.91E-05,0
OG_90856,0.341763826,0.000809375,0
OG_90857,0.24278835,2.42E-06,0
OG_90858,0.092238662,0,0
OG_90859,0.192329423,1.80E-06,0
OG_9086,-0.095617344,0,0
OG_90860,0.136519523,0,0
OG_90861,0.138656663,9.80E-06,0
OG_90862,0.105192789,0,0
OG_90863,0.03347506,0,0
OG_90864,0.106867854,0,0
OG_90865,0.208714405,1.05E-05,0
OG_90866,0.106003715,0,0
OG_90867,0.339614556,0.0009624,0
OG_90868,0.332865584,0.000682507,0
OG_90869,0.053758763,0,0
OG_9087,-0.242971956,0,0
OG_90870,0.024376542,0,0
OG_90871,0.140082672,0,0
OG_90872,0.129752063,6.57E-07,0
OG_90873,0.204831744,5.51E-05,2.99E-13
OG_90874,0.108529742,4.27E-07,0
OG_90875,0.123585022,3.53E-06,0
OG_90876,0.070561302,0,0
OG_90877,0.258738446,1.67E-05,0
OG_90878,0.198462423,0,0
OG_90879,-0.016009208,0,0
OG_9088,-0.031041202,0,0
OG_90880,0.024376542,0,0
OG_90881,-0.026146298,0,0
OG_90882,0.184358427,7.90E-05,1.64E-11
OG_90883,0.305784736,3.19E-05,0
OG_90884,-0.008554258,0,0
OG_90885,0.064781646,0,0
OG_90886,0.110288696,0,0
OG_90887,0.144549901,0,0
OG_90888,0.244386862,7.27E-05,0
OG_90889,0.124109245,0,0
OG_9089,-0.165912787,0,0
OG_90890,0.069177801,0,0
OG_90891,0.064263846,0,0
OG_90892,0.15767242,0,0
OG_90893,0.113442663,0,0
OG_90894,-0.026349491,0,0
OG_90895,0.102438636,1.09E-07,0
OG_90896,0.170883735,4.66E-05,0
OG_90897,0.099939208,0,0
OG_90898,-0.095846356,0,0
OG_90899,0.19326576,0.000101531,1.54E-11
OG_909,0.169203371,0,0
OG_90900,0.183506096,1.33E-06,0
OG_90901,0.304899974,0.000336745,0
OG_90902,0.344437583,0.000107803,0
OG_90903,0.11588597,0,0
OG_90904,0.258279195,5.25E-06,0
OG_90905,0.064263846,0,0
OG_90906,0.099939208,0,0
OG_90907,0.121242751,9.68E-07,0
OG_90908,-0.099872758,0,0
OG_90909,0.041399745,0,0
OG_9091,0.203776792,0,0
OG_90910,0.069652411,0,0
OG_90911,0.042197657,0,0
OG_90912,-0.157300769,0,0
OG_90913,0.196196694,1.32E-05,0
OG_90914,0.007089437,0,0
OG_90915,0.096911031,0,0
OG_90916,0.070561302,0,0
OG_90917,0.010231776,0,0
OG_90918,0.148888957,2.50E-05,0
OG_90919,0.13366331,0,0
OG_90920,0.356447274,0.001853041,0
OG_90921,0.093745325,0,0
OG_90922,0.143951051,9.46E-06,0
OG_90923,-0.117704968,0,0
OG_90924,0.294572912,0,0
OG_90925,0.288430064,0.00040498,0
OG_90926,0.066526837,0,0
OG_90927,-0.165543058,0,2.96E-07
OG_90928,0.183506096,1.33E-06,0
OG_90929,0.181005331,3.04E-05,1.28E-12
OG_9093,0.169798708,0,0
OG_90930,0.079235986,0,0
OG_90931,0.04873394,0,0
OG_90932,0.060621357,0,0
OG_90933,0.133103911,8.92E-06,0
OG_90934,-0.01033232,0,0
OG_90935,0.184778187,4.13E-05,2.67E-12
OG_90936,-0.031251115,0,0
OG_90937,0.037366,0,0
OG_90938,0.257774501,0.000159971,0
OG_90939,-0.048185045,0,0
OG_90940,0.044361222,0,0
OG_90941,0.255167317,1.36E-06,0
OG_90942,-0.021489608,0,0
OG_90943,0.069177801,0,0
OG_90944,0.270359503,0.000340822,0
OG_90945,0.11192554,0,0
OG_90946,0.174593073,6.70E-07,0
OG_90947,0.151523541,1.45E-05,0
OG_90948,0.373808681,0.000952809,0
OG_90949,-0.016388822,0,0
OG_90950,0.097342026,0,0
OG_90951,0.133538236,0,0
OG_90952,0.197617548,0.000100987,7.63E-12
OG_90953,0.088993013,0,0
OG_90954,0.068250008,0,0
OG_90955,0.137099933,2.52E-07,0
OG_90956,0.214838958,0,0
OG_90957,0.09203095,0,0
OG_90958,0.069652411,0,0
OG_90959,0.418313647,0.000470989,0
OG_9096,-0.07511429,0,0
OG_90960,0.189301535,6.56E-06,0
OG_90961,0.044207612,0,0
OG_90962,0.235364316,6.64E-06,0
OG_90963,-0.112451312,0,0
OG_90964,0.202691299,1.32E-05,0
OG_90965,0.184510784,0,0
OG_90966,0.195911662,8.33E-06,0
OG_90967,0.365448881,0.002166217,0
OG_90968,0.034109282,0,0
OG_90969,0.034109282,0,0
OG_9097,0.172674914,0,0
OG_90970,-0.033289827,0,0
OG_90971,0.008444491,0,0
OG_90972,-0.302928563,0,0
OG_90973,0.092487603,0,0
OG_90974,0.180401259,1.33E-06,0
OG_90975,-0.010859471,0,0
OG_90976,0.18909057,2.34E-05,2.76E-13
OG_90977,0.25208843,0.000108256,0
OG_90978,0.399413299,0.00460261,0
OG_90979,0.260994101,0,0
OG_90980,0.38937142,0.002513735,0
OG_90981,-0.003307619,0,0
OG_90982,0.177501701,1.66E-05,4.65E-13
OG_90983,0.36090756,0.00039973,0
OG_90984,0.19650773,2.55E-05,0
OG_90985,-0.030924594,0,0
OG_90987,0.045869663,0,0
OG_90988,-0.03875562,0,0
OG_90989,-0.030837789,0,0
OG_90990,0.003454452,0,0
OG_90991,0.189419038,9.68E-07,0
OG_90992,0.089743321,0,0
OG_90993,0.195911662,8.33E-06,0
OG_90994,0.215070324,4.83E-05,0
OG_90995,0.058430338,0,0
OG_90996,0.206676232,0.000143481,6.82E-12
OG_90997,0.008267202,0,0
OG_90998,0.103720696,0,0
OG_90999,0.150735675,0,0
OG_91,0.192303918,0,0
OG_910,-0.556802463,0,0
OG_91000,0.016539741,0,0
OG_91001,0.03477099,0,0
OG_91002,0.230669513,0.000138079,8.16E-14
OG_91003,0.045491121,0,0
OG_91004,0.331869091,0,0
OG_91005,0.188852798,7.45E-05,8.71E-12
OG_91006,0.027288989,0,0
OG_91007,0.105312763,0,0
OG_91008,0.063709206,0,0
OG_91009,0.106867854,0,0
OG_9101,-0.073010213,0,0
OG_91010,0.037366,0,0
OG_91011,0.146667251,5.56E-06,0
OG_91012,-0.014572023,0,0
OG_91013,-0.078223803,0,0
OG_91014,0.165770501,4.81E-05,0
OG_91015,0.070966983,0,0
OG_91016,0.192236276,9.69E-07,0
OG_91017,0.117056675,0,0
OG_91018,0.099330425,0,0
OG_91019,0.235151931,0.000108842,0
OG_9102,0.025027919,0,0
OG_91020,0.18544621,1.65E-05,0
OG_91021,0.619610073,0.190257605,0
OG_91022,0.229571345,3.91E-05,0
OG_91023,-0.071502677,0,0
OG_91024,0.098799569,0,0
OG_91025,-0.03088382,0,0
OG_91026,0.021387716,0,0
OG_91027,0.053551529,0,0
OG_91028,0.254345387,0.000108142,0
OG_91029,-0.032162446,0,0
OG_9103,-0.364965658,0,0
OG_91030,0.373314862,8.80E-05,0
OG_91031,0.319398865,0.000279723,0
OG_91032,0.105192789,0,0
OG_91033,0.122837127,2.83E-06,0
OG_91034,0.204831744,5.51E-05,2.99E-13
OG_91035,0.239343679,0.000132505,0
OG_91036,-0.071333965,0,0
OG_91037,0.247913975,0.000194084,1.63E-14
OG_91038,0.259212941,0.000283435,0
OG_91039,0.327965513,5.25E-06,0
OG_91040,0.085131121,0,0
OG_91041,0.437730858,1.60E-05,0
OG_91042,-0.161794057,0,0
OG_91043,0.008764221,0,0
OG_91044,0.01176549,0,0
OG_91045,0.13736103,2.18E-05,0
OG_91046,0.101855509,0,0
OG_91047,0.093073948,0,0
OG_91048,0.164364498,0,0
OG_91049,0.341889101,0.003030617,0
OG_9105,0.009997756,0,0
OG_91050,0.203129106,0,0
OG_91051,0.025880412,0,0
OG_91052,0.229571345,3.91E-05,0
OG_91053,0.116589005,0,0
OG_91054,0.090378534,0,0
OG_91055,0.237026561,0,0
OG_91056,0.096513574,0,0
OG_91057,0.137799865,2.34E-06,0
OG_91058,0.058374473,0,0
OG_91059,0.358789023,2.41E-06,0
OG_9106,0.158170429,0,0
OG_91060,0.205702703,8.74E-05,1.39E-12
OG_91061,0.286768329,0.000405752,0
OG_91062,0.251715188,2.07E-05,0
OG_91063,0.145861555,3.49E-05,0
OG_91064,0.108282456,0,0
OG_91065,0.129092929,1.37E-05,0
OG_91066,0.256518616,8.88E-05,0
OG_91067,0.03935893,0,0
OG_91068,0.328100089,0.00033566,0
OG_91069,0.178220974,1.05E-05,0
OG_91070,0.012037145,0,0
OG_91071,0.068721059,0,0
OG_91072,0.117056675,0,0
OG_91073,0.13736103,2.18E-05,0
OG_91075,0.100622903,0,0
OG_91076,0.255249862,5.25E-06,0
OG_91077,0.094752803,0,0
OG_91078,0.106358308,0,0
OG_91079,0.106867854,0,0
OG_9108,0.128242207,0,0
OG_91080,0.020965838,0,0
OG_91081,0.149152334,0,0
OG_91082,0.44066004,0.000662534,0
OG_91083,0.03347506,0,0
OG_91084,0.013230223,0,0
OG_91085,0.139706024,3.53E-06,0
OG_91086,-0.062280032,0,0
OG_91087,0.079992983,0,0
OG_91088,0.24690983,8.43E-06,0
OG_91089,0.145325789,0,0
OG_9109,-0.182464944,0,0
OG_91090,0.062473165,0,0
OG_91091,0.113283958,0,0
OG_91092,-0.013906227,0,0
OG_91093,0.719549019,0.595764686,0
OG_91094,0.230417186,0,0
OG_91095,0.017899435,0,0
OG_91096,0.091815005,0,0
OG_91097,0.210665947,0.000117764,3.98E-12
OG_91098,-0.006075749,0,0
OG_91099,0.117237805,0,0
OG_91100,0.184778187,4.13E-05,2.67E-12
OG_91101,0.127272233,8.25E-06,0
OG_91102,0.131314542,1.11E-07,0
OG_91103,0.162424653,3.37E-05,0
OG_91104,0.254345387,0.000108142,0
OG_91105,0.206552853,2.06E-05,0
OG_91106,-0.0680282,0,0
OG_91107,0.255411207,5.93E-05,0
OG_91108,0.327797161,0.00013112,0
OG_91109,0.070561302,0,0
OG_9111,0.173816072,0,0
OG_91110,0.205702703,8.74E-05,1.39E-12
OG_91111,0.247361267,1.33E-05,0
OG_91112,0.01176549,0,0
OG_91113,0.103117299,0,0
OG_91114,0.129092929,1.37E-05,0
OG_91115,0.069652411,0,0
OG_91116,0.080611445,0,0
OG_91117,0.021231601,0,0
OG_91118,0.085147845,0,0
OG_91119,0.162148696,4.37E-07,0
OG_91120,0.084804636,0,0
OG_91121,-0.05656723,0,0
OG_91122,0.18571435,1.05E-05,0
OG_91123,0.00904074,0,0
OG_91124,0.253050815,0.000193988,0
OG_91125,0.251242111,5.93E-05,0
OG_91126,-0.048487327,0,0
OG_91127,0.184039935,2.58E-07,0
OG_91128,0.218259422,1.65E-05,0
OG_91129,0.2418264,0,0
OG_91130,0.19275646,1.65E-05,0
OG_91131,0.151090247,6.63E-07,0
OG_91132,0.617861616,0.204843796,0
OG_91133,0.224841112,0.000103478,9.93E-14
OG_91134,0.162424653,3.37E-05,0
OG_91135,0.101072349,0,0
OG_91136,0.09203095,0,0
OG_91137,0.079678264,0,0
OG_91138,0.04873394,0,0
OG_91139,0.078056054,0,0
OG_9114,0.221145964,0,0
OG_91140,0.111316916,0,0
OG_91141,0.223504657,1.33E-05,0
OG_91142,0.047996483,0,0
OG_91143,0.355213585,0.000231239,0
OG_91144,0.138656663,9.80E-06,0
OG_91145,0.092238662,0,0
OG_91146,0.267105683,2.43E-06,0
OG_91147,0.29584357,0.000280232,0
OG_91148,0.025202555,0,0
OG_91149,0.096513574,0,0
OG_9115,0.083213331,0,0
OG_91150,0.065711828,0,0
OG_91151,0.099330425,0,0
OG_91152,0.070561302,0,0
OG_91153,0.30630676,0.000159079,0
OG_91154,0.175744138,4.96E-05,0
OG_91155,0.197213761,5.86E-05,1.43E-12
OG_91156,0.137099933,2.52E-07,0
OG_91157,0.079005052,0,0
OG_91158,0.447869939,0.013659701,0
OG_91159,0.186344729,2.38E-06,0
OG_9116,-0.423168586,0,8.05E-06
OG_91160,0.124034161,3.03E-06,0
OG_91161,0.064781646,0,0
OG_91162,0.161644356,0,0
OG_91163,0.239361313,8.88E-05,0
OG_91164,-0.040942483,0,0
OG_91165,0.221891277,0,0
OG_91166,0.159000646,0,0
OG_91167,0.039608046,0,0
OG_91168,0.102472159,0,0
OG_91169,0.029882601,0,0
OG_9117,-0.496305969,0,0.001577587
OG_91170,0.201757604,0.000106425,4.08E-12
OG_91171,0.001270589,0,0
OG_91172,0.299898031,0.000980995,0
OG_91173,0.203336287,2.06E-05,0
OG_91174,0.003376941,0,0
OG_91175,0.084977259,0,0
OG_91176,0.185137341,3.04E-05,8.50E-13
OG_91177,0.358504966,3.15E-06,0
OG_91178,0.020965838,0,0
OG_91179,0.335473912,0.000131171,0
OG_9118,0.085350016,0,0
OG_91180,0.285230736,5.94E-05,0
OG_91181,-0.116473006,0,4.87E-07
OG_91182,0.071339504,0,0
OG_91183,-0.052561643,0,0
OG_91184,0.076035361,0,0
OG_91185,-0.026934948,0,0
OG_91186,0.061077377,0,0
OG_91187,-0.001355123,0,0
OG_91188,0.177501701,1.66E-05,4.65E-13
OG_91189,0.03347506,0,0
OG_91190,0.442042278,0.003886199,0
OG_91191,0.03105685,0,0
OG_91192,0.498584659,0.015079405,0
OG_91193,0.02318216,0,0
OG_91194,0.095096039,0,0
OG_91195,0.447234286,0.010452853,0
OG_91196,0.159338869,2.40E-05,0
OG_91197,0.164197307,1.85E-05,0
OG_91198,0.091815005,0,0
OG_91199,0.018589682,0,0
OG_912,-0.257263011,0,0
OG_91200,0.120164512,0,0
OG_91201,0.097800831,0,0
OG_91202,0.134350965,6.59E-07,0
OG_91203,-0.093061426,0,0
OG_91204,0.120388745,0,0
OG_91205,-0.017676494,0,0
OG_91206,0.155881539,5.11E-06,0
OG_91207,0.075797683,0,0
OG_91208,0.219782674,7.29E-05,0
OG_91209,0.480603085,0.005133007,0
OG_9121,0.103353428,0,0
OG_91210,-0.0509256,0,0
OG_91211,0.099939208,0,0
OG_91212,0.351309085,0.000680809,0
OG_91213,0.027092493,0,0
OG_91214,0.275973926,4.84E-05,0
OG_91215,0.027141802,0,0
OG_91216,0.047677978,0,0
OG_91217,0.849568554,0.96415283,0
OG_91218,0.070934157,0,0
OG_91219,0.042821885,0,0
OG_91220,0.052119102,0,0
OG_91221,0.076035361,0,0
OG_91222,0.040116078,0,0
OG_91223,0.055498232,0,0
OG_91224,0.221216285,3.92E-05,0
OG_91225,-0.003936406,0,0
OG_91226,0.173091983,0,0
OG_91227,-0.086604153,0,0
OG_91228,0.077533873,0,0
OG_91229,0.053503672,0,0
OG_91230,0.50038219,0.024692032,0
OG_91231,-0.066481029,0,0
OG_91232,0.727128521,0.665108942,0
OG_91233,-0.240360596,0,0
OG_91234,0.282786279,3.19E-05,0
OG_91235,-0.051406294,0,0
OG_91236,0.355000655,0.000277966,0
OG_91237,-0.089967993,0,0
OG_91238,-0.044884622,0,0
OG_91239,0.162881756,8.27E-06,0
OG_9124,-0.378253217,0,3.88E-06
OG_91240,-0.02612798,0,0
OG_91241,0.100622903,0,0
OG_91242,-0.101042284,0,0
OG_91243,0.153836055,9.47E-06,0
OG_91244,0.370181497,0,0
OG_91245,-0.230450094,0,9.77E-06
OG_91246,0.345872381,1.66E-05,0
OG_91247,0.188985166,4.12E-05,1.52E-12
OG_91248,0.167408104,3.33E-05,0
OG_91249,0.146480513,0,0
OG_91250,0.110898627,0,0
OG_91251,0.071339504,0,0
OG_91252,0.18544621,1.65E-05,0
OG_91253,0.135130435,1.37E-05,0
OG_91254,-0.061408528,0,0
OG_91255,0.037366,0,0
OG_91256,0.154241892,2.05E-05,0
OG_91257,0.038580989,0,0
OG_91258,0.233440445,0.000134855,1.46E-13
OG_91259,0.221940319,0,0
OG_91260,0.11588597,0,0
OG_91261,0.005030097,0,0
OG_91262,-0.006075749,0,0
OG_91263,0.157185835,3.75E-05,0
OG_91264,0.143951051,9.46E-06,0
OG_91265,0.162881756,8.27E-06,0
OG_91266,0.17062355,0,0
OG_91267,0.092933361,0,0
OG_91268,0.124792119,0,0
OG_91269,0.113106362,0,0
OG_91270,0.080611445,0,0
OG_91271,-0.089389813,0,0
OG_91272,0.218206361,4.82E-05,0
OG_91273,0.189541595,0,0
OG_91274,0.00904074,0,0
OG_91275,0.156484317,1.33E-05,0
OG_91276,0.003366609,0,0
OG_91277,0.043934078,0,0
OG_91278,0.221373834,7.28E-05,0
OG_91279,0.18571435,1.05E-05,0
OG_9128,0.104327991,0,0
OG_91280,-0.013296451,0,0
OG_91281,0.116417606,0,0
OG_91282,0.084946688,0,0
OG_91283,-0.032162446,0,0
OG_91284,0.043934078,0,0
OG_91285,0.062737046,0,0
OG_91286,-0.008474479,0,0
OG_91287,0.281176269,0,0
OG_91288,0.162424653,3.37E-05,0
OG_91289,-0.062976344,0,0
OG_9129,-0.055209637,0,0
OG_91290,0.193601646,0,0
OG_91291,0.037366,0,0
OG_91292,0.15767242,0,0
OG_91293,0.132990864,0,0
OG_91294,0.134039502,0,0
OG_91295,-0.119491874,0,8.87E-07
OG_91296,0.018611983,0,0
OG_91297,0.129052237,0,0
OG_91298,0.146929392,1.77E-06,0
OG_91299,0.069652411,0,0
OG_913,-0.109650639,0,0
OG_9130,0.096261492,0,0
OG_91300,0.078740777,0,0
OG_91301,-0.174009105,0,0
OG_91302,-0.016009208,0,0
OG_91303,0.110291216,0,0
OG_91304,-0.056115501,0,0
OG_91305,0.151677628,3.70E-05,0
OG_91306,0.115383688,0,0
OG_91307,0.134350965,6.59E-07,0
OG_91308,-0.056278951,0,0
OG_91309,0.208470215,0,0
OG_91310,0.146323516,1.36E-05,0
OG_91311,-0.005791786,0,0
OG_91312,0.047677978,0,0
OG_91313,0.14491909,1.31E-06,0
OG_91314,-0.001921892,0,0
OG_91316,0.184680429,0,0
OG_91317,-0.011982497,0,0
OG_91318,0.205758465,1.32E-05,0
OG_91319,0.085131121,0,0
OG_9132,0.080778887,0,0
OG_91320,-0.05362807,0,0
OG_91321,0.202675253,6.78E-07,0
OG_91322,0.143910677,0,0
OG_91323,0.162148696,4.37E-07,0
OG_91324,0.165588655,4.38E-07,0
OG_91325,0.066594105,0,0
OG_91326,0.218278085,5.20E-06,0
OG_91327,0.041958191,0,0
OG_91328,0.061077377,0,0
OG_91329,-0.005663639,0,0
OG_91330,-0.059199386,0,0
OG_91331,0.295431562,0.000579632,0
OG_91332,0.424381793,0.005259041,0
OG_91333,0.169142955,0,0
OG_91334,-0.052561643,0,0
OG_91335,0.098287932,0,0
OG_91336,-0.039869045,0,0
OG_91337,-0.135080103,0,7.46E-08
OG_91338,0.105192789,0,0
OG_91339,0.193398447,0,0
OG_91340,0.333425755,5.93E-05,0
OG_91341,0.030709615,0,0
OG_91342,0.153836055,9.47E-06,0
OG_91343,-0.10684553,0,0
OG_91344,0.084724761,0,0
OG_91345,0.414337198,0.002909146,0
OG_91346,0.147815201,7.55E-06,0
OG_91347,-0.086662523,0,0
OG_91348,0.113442663,0,0
OG_91349,0.001712207,0,0
OG_91350,0.107822844,0,0
OG_91351,0.231020447,0.000108568,0
OG_91352,0.262934844,3.93E-05,0
OG_91353,0.074359964,0,0
OG_91354,0.554930512,0.114301417,0
OG_91355,0.129752063,6.57E-07,0
OG_91356,0.001797037,0,0
OG_91357,-0.000777303,0,0
OG_91358,0.058433311,0,0
OG_91359,0.014867229,0,0
OG_91360,0.077049784,0,0
OG_91361,0.127879319,2.53E-06,0
OG_91362,0.058753786,0,0
OG_91363,0.236155902,0.000260711,5.04E-13
OG_91364,0.175744138,4.96E-05,0
OG_91365,0.085096619,0,0
OG_91366,-0.071626022,0,0
OG_91367,0.079005052,0,0
OG_91368,0.084804636,0,0
OG_91369,0.385548368,0.000674667,0
OG_91370,0.205708027,1.34E-06,0
OG_91371,0.069652411,0,0
OG_91372,0.064781646,0,0
OG_91373,0.170085591,1.29E-05,0
OG_91374,0.10816649,0,0
OG_91375,0.14325902,2.18E-05,0
OG_91376,0.168833534,2.01E-05,0
OG_91377,0.16350075,0,0
OG_91378,0.149150276,0,0
OG_91379,0.116363749,0,0
OG_9138,0.194217133,0,0
OG_91380,0.302445406,0.000403957,0
OG_91381,0.070561302,0,0
OG_91382,0.074991454,0,0
OG_91383,0.127879319,2.53E-06,0
OG_91384,0.077587863,0,0
OG_91385,0.331057731,8.86E-05,0
OG_91386,0.436448938,0.006048789,0
OG_91387,0.03347506,0,0
OG_91388,0.079502769,0,0
OG_91389,0.106003715,0,0
OG_9139,0.163588267,0,0
OG_91390,0.010358694,0,0
OG_91391,0.227997669,9.98E-05,4.52E-14
OG_91392,-0.11537563,0,1.34E-07
OG_91393,0.224110176,3.92E-05,0
OG_91394,0.042197657,0,0
OG_91395,0.256303947,3.18E-05,0
OG_91396,0.103720696,0,0
OG_91397,0.041240658,0,0
OG_91398,0.078740777,0,0
OG_91399,0.127879319,2.53E-06,0
OG_914,0.026367248,0,0
OG_91400,-0.122387562,0,4.92E-06
OG_91401,0.228849981,5.93E-05,0
OG_91402,0.005095392,0,0
OG_91403,0.165751101,1.46E-05,0
OG_91404,0.042569233,0,0
OG_91405,0.041399745,0,0
OG_91406,0.181005331,3.04E-05,1.28E-12
OG_91407,0.038107776,0,0
OG_91408,0.154241892,2.05E-05,0
OG_91409,0.39987622,0.000564944,0
OG_91410,-0.030024638,0,0
OG_91411,0.202691299,1.32E-05,0
OG_91412,0.152878594,2.54E-07,0
OG_91413,-0.010859471,0,0
OG_91414,0.127752486,0,0
OG_91415,0.19326576,0.000101531,1.54E-11
OG_91416,0.056517381,0,0
OG_91418,0.106867854,0,0
OG_91419,0.09203095,0,0
OG_91420,0.028637903,0,0
OG_91421,-0.030924594,0,0
OG_91422,0.189419038,9.68E-07,0
OG_91423,-0.077154264,0,0
OG_91424,0.38183979,0.002155045,0
OG_91425,0.167408104,3.33E-05,0
OG_91426,-0.056524909,0,0
OG_91427,0.106867854,0,0
OG_91428,1.072252522,0.999880353,0
OG_91429,0.134753384,0,0
OG_9143,0.021318868,0,0
OG_91430,0.199898412,4.03E-06,0
OG_91431,0.168347112,5.12E-06,0
OG_91432,0.084724761,0,0
OG_91433,-0.010403276,0,0
OG_91434,0.20110891,6.51E-05,8.36E-13
OG_91435,0.169293281,0,0
OG_91436,0.006336134,0,0
OG_91437,0.118315654,0,0
OG_91438,0.091361477,0,0
OG_91439,0.100209836,0,0
OG_9144,0.263843015,0,0
OG_91440,0.018347367,0,0
OG_91441,0.244214344,0,0
OG_91442,0.209667502,0,0
OG_91443,0.354326225,0.000333976,0
OG_91444,0.149005667,1.02E-05,0
OG_91445,0.223510329,0.000162214,1.67E-12
OG_91446,0.222932344,7.27E-05,0
OG_91447,0.227997669,9.98E-05,4.52E-14
OG_91448,0.214114459,4.46E-07,0
OG_91449,0.153160313,9.53E-07,0
OG_91450,0.322906868,0.001362691,0
OG_91451,0.1747454,0,0
OG_91452,0.182043309,1.05E-05,0
OG_91453,-0.026596186,0,0
OG_91454,0.165678235,3.09E-06,0
OG_91455,0.030709615,0,0
OG_91456,0.085077509,0,0
OG_91457,0.356148192,0.001856531,0
OG_91458,0.162424653,3.37E-05,0
OG_91459,0.034970775,0,0
OG_9146,-0.366164868,0,0
OG_91460,0.121133565,2.05E-06,0
OG_91461,0.189244892,1.05E-05,0
OG_91462,0.077587863,0,0
OG_91463,0.143951051,9.46E-06,0
OG_91464,0.122418274,1.10E-07,0
OG_91465,0.182043309,1.05E-05,0
OG_91466,0.131078315,1.95E-05,0
OG_91467,0.225951997,5.94E-05,0
OG_91468,0.203336287,2.06E-05,0
OG_91469,0.006337356,0,0
OG_91470,0.243476183,1.66E-05,0
OG_91471,-0.040342696,0,0
OG_91472,0.270605747,0.000737835,8.72E-14
OG_91473,0.131078315,1.95E-05,0
OG_91474,0.111266143,0,0
OG_91475,0.116018811,0,0
OG_91476,0.287125644,3.18E-06,0
OG_91477,0.041240658,0,0
OG_91478,0.024376542,0,0
OG_91479,0.032240428,0,0
OG_9148,-0.063143184,0,0
OG_91480,0.285198678,0.000108177,0
OG_91481,0.176682707,3.22E-05,0
OG_91482,0.49358595,0.000909267,0
OG_91483,0.18544621,1.65E-05,0
OG_91484,0.24690983,8.43E-06,0
OG_91485,-0.064581876,0,0
OG_91486,0.04037663,0,0
OG_91487,-0.000683459,0,0
OG_91488,0.167408104,3.33E-05,0
OG_91489,0.340726444,0.00081143,0
OG_9149,-0.204734767,0,0
OG_91490,0.214114459,4.46E-07,0
OG_91491,0.069652411,0,0
OG_91492,0.084682307,0,0
OG_91493,0.149117247,1.32E-06,0
OG_91494,0.13471234,3.56E-06,0
OG_91495,0.13123049,5.87E-06,0
OG_91496,0.13736103,2.18E-05,0
OG_91497,0.037366,0,0
OG_91498,0.078740777,0,0
OG_91499,0.273917336,0.000193,0
OG_915,0.096768292,0,0
OG_9150,0.011875533,0,0
OG_91500,0.184778187,4.13E-05,2.67E-12
OG_91501,0.069652411,0,0
OG_91502,0.076961862,0,0
OG_91503,-0.028966013,0,0
OG_91504,0.487509702,0.011717492,0
OG_91505,-0.080400153,0,0
OG_91506,0.03347506,0,0
OG_91507,0.065711828,0,0
OG_91508,0.195068636,4.33E-05,1.45E-12
OG_91509,0.247913975,0.000194084,1.63E-14
OG_91510,0.342028082,3.93E-05,0
OG_91511,0.181005331,3.04E-05,1.28E-12
OG_91512,-0.006075749,0,0
OG_91513,0.197835295,0,0
OG_91514,0.135130435,1.37E-05,0
OG_91515,0.026615831,0,0
OG_91516,0.300882504,0.000192809,0
OG_91517,0.127272233,8.25E-06,0
OG_91518,0.196845046,3.51E-05,2.81E-13
OG_91519,0.215070324,4.83E-05,0
OG_9152,-0.143224964,0,0
OG_91520,0.084724761,0,0
OG_91521,0.765181236,0.810761608,0
OG_91522,0.010618327,0,0
OG_91523,0.315833439,0.00040278,0
